Filename,Original,Translate
trad_divina_commedia_paradiso_1_1.csv,Fatto avea di l  mane e di qua sera,Quasi quel passaggio aveva fatto mattina l 
trad_divina_commedia_paradiso_1_1.csv,"tal foce, e quasi tutto era l  bianco","E la sera qui, e c era del tutto bianco"
trad_divina_commedia_paradiso_1_1.csv,"quello emisperio, e l altra parte nera,","Quell emisfero, e l altra parte nera,"
trad_divina_commedia_paradiso_1_1.csv,quando Beatrice in sul sinistro fianco,Quando Beatrice verso il lato sinistro
trad_divina_commedia_paradiso_1_1.csv,vidi rivolta e riguardar nel sole ,Vidi girarsi e guardare il sole 
trad_divina_commedia_paradiso_1_1.csv,aguglia s  non li s affisse unquanco.,L aquila non l ha mai aggrappata cosi !
trad_divina_commedia_paradiso_1_1.csv,E s  come secondo raggio suole,E anche come un secondo raggio   wont
trad_divina_commedia_paradiso_1_1.csv,"uscir del primo e risalire in suso,","Emettere dal primo e riascendere,"
trad_divina_commedia_paradiso_1_1.csv,"pur come pelegrin che tornar vuole,","Come ad un pellegrino che farebbe ritorno,"
trad_divina_commedia_paradiso_1_1.csv,"cos  de l atto suo, per li occhi infuso","Cos  della sua azione, attraverso gli occhi infusi"
trad_divina_commedia_paradiso_1_1.csv,"ne l imagine mia, il mio si fece,","Nella mia immaginazione, nella mia ho fatto,"
trad_divina_commedia_paradiso_1_1.csv,e fissi li occhi al sole oltre nostr uso.,E il sole ha fissato i miei occhi oltre il nostro solito.
trad_divina_commedia_paradiso_1_1.csv,"Molto   licito l , che qui non lece",C   molto di legale che   qui illegale
trad_divina_commedia_paradiso_1_1.csv,"a le nostre virt , merc  del loco","Ai nostri poteri, in virt  del luogo"
trad_divina_commedia_paradiso_1_1.csv,fatto per proprio de l umana spece.,Realizzato per la specie umana come suo.
trad_divina_commedia_paradiso_1_1.csv,"Io nol soffersi molto, n  s  poco,","Non lo annoio a lungo, n  cos  poco mentre"
trad_divina_commedia_paradiso_1_1.csv,"ch io nol vedessi sfavillar dintorno,",Ma l ho visto brillare intorno
trad_divina_commedia_paradiso_1_1.csv,com  ferro che bogliente esce del foco ,Come il ferro che viene fuso dal fuoco 
trad_divina_commedia_paradiso_1_1.csv,e di s bito parve giorno a giorno,E all improvviso sembrava che quel giorno al giorno
trad_divina_commedia_paradiso_1_1.csv,"essere aggiunto, come quei che puote","  stato aggiunto, come se Colui che ha il potere"
trad_divina_commedia_paradiso_1_1.csv,avesse il ciel d un altro sole addorno.,Aveva con un altro sole il cielo adorna.
trad_divina_commedia_paradiso_1_1.csv,Beatrice tutta ne l etterne rote,Con gli occhi sulle ruote eterne
trad_divina_commedia_paradiso_1_1.csv,fissa con li occhi stava  e io in lei,"Ha tenuto Beatrice tutta d intenti, e io, su di lei"
trad_divina_commedia_paradiso_1_1.csv,"le luci fissi, di l  s  rimote.","Rimosso la mia visione dall alto,"
trad_divina_commedia_paradiso_1_1.csv,"Nel suo aspetto tal dentro mi fei,",Tale al suo aspetto interiormente   diventato
trad_divina_commedia_paradiso_1_1.csv,qual si f  Glauco nel gustar de l erba,"Come Glauco, degustazione dell erba che lo ha fatto"
trad_divina_commedia_paradiso_1_1.csv,che  l f  consorto in mar de li altri d i.,Un pari degli altri dei sotto il mare.
trad_divina_commedia_paradiso_1_1.csv,Trasumanar significar,Rappresentare la transumanza a parole
trad_divina_commedia_paradiso_1_1.csv,non si poria  per  l essemplo basti,"Impossibile sono stati  l esempio, allora, sufficiente"
trad_divina_commedia_paradiso_1_1.csv,a cui esper enza grazia serba.,Colui per il quale Grazia l esperienza si riserva.
trad_divina_commedia_paradiso_1_1.csv,S i  era sol di me quel che creasti,Se io fossi solo quello che di me tu recentemente
trad_divina_commedia_paradiso_1_1.csv,"novellamente, amor che  l ciel governi,","Creatore, Amore che governa il cielo,"
trad_divina_commedia_paradiso_1_1.csv,"tu  l sai, che col tuo lume mi levasti.",Tu sai chi mi hai sollevato con la tua luce!
trad_divina_commedia_paradiso_1_1.csv,Quando la rota che tu sempiterni,"Quando ora la ruota, che tu fai eterna"
trad_divina_commedia_paradiso_1_1.csv,"desiderato, a s  mi fece atteso","Desiderando te, mi ha reso attento ad esso"
trad_divina_commedia_paradiso_1_1.csv,"con l armonia che temperi e discerni,","Con l armonia tu modula e misura,"
trad_divina_commedia_paradiso_1_1.csv,parvemi tanto allor del cielo acceso,Poi mi parve cos  tanto di cielo acceso
trad_divina_commedia_paradiso_1_1.csv,"de la fiamma del sol, che pioggia o fiume","Per la fiamma del sole, che n  pioggia n  fiume"
trad_divina_commedia_paradiso_1_1.csv,lago non fece alcun tanto disteso.,Ha fatto un lago cosi  diffuso all estero.
trad_divina_commedia_paradiso_1_1.csv,La novit  del suono e  l grande lume,La novit  del suono e la grande luce
trad_divina_commedia_paradiso_1_1.csv,di lor cagion m accesero un disio,"Angosciato in me un desiderio per la loro causa,"
trad_divina_commedia_paradiso_1_1.csv,mai non sentito di cotanto acume.,Mai prima d ora con tanta acutezza 
trad_divina_commedia_paradiso_1_1.csv,"Ond ella, che vedea me s  com io,","Da dove lei, che mi ha visto come ho visto me stessa,"
trad_divina_commedia_paradiso_1_1.csv,"a qu etarmi l animo commosso,","Per calmare in me la mia mente turbata,"
trad_divina_commedia_paradiso_1_1.csv,"pria ch io a dimandar, la bocca aprio","Le ho aperto la bocca, prima che io chiedessi "
trad_divina_commedia_paradiso_1_1.csv,e cominci    Tu stesso ti fai grosso,E cominci    Tu ti fai cos  noioso
trad_divina_commedia_paradiso_1_1.csv,"col falso imaginar, s  che non vedi","Con l immaginario falso, che tu non vedi"
trad_divina_commedia_paradiso_1_1.csv,ci  che vedresti se l avessi scosso.,Quello che vedresti se l avessi scosso.
trad_divina_commedia_paradiso_1_1.csv,"Tu non se  in terra, s  come tu credi ","Tu non sei sulla terra, come credi "
trad_divina_commedia_paradiso_1_1.csv,"ma folgore, fuggendo il proprio sito,","Ma fulmini, fuggendo dal suo luogo appropriato,"
trad_divina_commedia_paradiso_1_1.csv,non corse come tu ch ad esso riedi .," Ne er correva come te, che ti ritornava. "
trad_divina_commedia_paradiso_1_1.csv,S io fui del primo dubbio disvestito,Se del mio vecchio dubbio sono stato disdegnato
trad_divina_commedia_paradiso_1_1.csv,"per le sorrise parolette brevi,","Con queste brevi parole pi  sorrise che dette,"
trad_divina_commedia_paradiso_1_1.csv,dentro ad un nuovo pi  fu  inretito,Io in uno nuovo ero il pi  innarrato 
trad_divina_commedia_paradiso_1_1.csv,e dissi   Gi  contento,E disse   Ho gi  riposato contenuto
trad_divina_commedia_paradiso_1_1.csv,di grande ammirazion  ma ora ammiro,"Da grande stupore, ma ora sono stupito"
trad_divina_commedia_paradiso_1_1.csv,com io trascenda questi corpi levi .,In che modo trascendo questi corpi di luce. 
trad_divina_commedia_paradiso_1_1.csv,"Ond ella, appresso d un p o sospiro,","Dopo di che, dopo un sospiro di pieta ,"
trad_divina_commedia_paradiso_1_1.csv,li occhi drizz  ver  me con quel sembiante,I suoi occhi mi guidavano con quello sguardo.
trad_divina_commedia_paradiso_1_1.csv,"che madre fa sovra figlio deliro,",Una madre getta su un bambino delirante 
trad_divina_commedia_paradiso_1_1.csv,e cominci    Le cose tutte quante,E cominci    Tutte le cose che sono
trad_divina_commedia_paradiso_1_1.csv,"hanno ordine tra loro, e questo   forma","Abbiate ordine tra loro, e questa   la forma,"
trad_divina_commedia_paradiso_1_1.csv,che l universo a Dio fa simigliante.,Questo rende l universo simile a Dio.
trad_divina_commedia_paradiso_1_1.csv,Qui veggion l alte creature l orma,Qui le creature superiori vedono le impronte
trad_divina_commedia_paradiso_1_1.csv,"de l etterno valore, il qual   fine","Del Potere Eterno, che   la fine"
trad_divina_commedia_paradiso_1_1.csv,al quale   fatta la toccata norma.,Dove si fa la legge gi  menzionata.
trad_divina_commedia_paradiso_1_1.csv,Ne l ordine ch io dico sono accline,Nell ordine di cui parlo sono incline
trad_divina_commedia_paradiso_1_1.csv,"tutte nature, per diverse sorti,","Tutte le nature, per i loro destini diversi,"
trad_divina_commedia_paradiso_1_1.csv,pi  al principio loro e men vicine ,pi  o meno vicino alla loro origine 
trad_divina_commedia_paradiso_1_1.csv,onde si muovono a diversi porti,Da qui si spostano verso porti diversi
trad_divina_commedia_paradiso_1_1.csv,"per lo gran mar de l essere, e ciascuna",il grande mare dell essere  e ciascuno
trad_divina_commedia_paradiso_1_1.csv,con istinto a lei dato che la porti.,Con istinto dato che porta su.
trad_divina_commedia_paradiso_1_1.csv,Questi ne porta il foco inver  la luna ,Questo porta via il fuoco verso la luna 
trad_divina_commedia_paradiso_1_1.csv,questi ne  cor mortali   permotore ,Questo   nei cuori mortali il potere movente
trad_divina_commedia_paradiso_1_1.csv,questi la terra in s  stringe e aduna ,Questo lega e unisce la terra.
trad_divina_commedia_paradiso_1_1.csv,n  pur le creature che son fore,N  solo le cose create che sono
trad_divina_commedia_paradiso_1_1.csv,"d intelligenza quest arco saetta,","Senza intelligenza questo arco spara avanti,"
trad_divina_commedia_paradiso_1_1.csv,ma quelle c hanno intelletto e amore.,Ma quelli che hanno sia l intelletto che l amore.
trad_divina_commedia_paradiso_1_1.csv,"La provedenza, che cotanto assetta,",La Provvidenza che regola tutto questo
trad_divina_commedia_paradiso_1_1.csv,del suo lume fa  l ciel sempre qu eto,"Rende il cielo silenzioso con la sua luce per sempre,"
trad_divina_commedia_paradiso_1_1.csv,nel qual si volge quel c ha maggior fretta ,in cui ci  che ha la pi  grande fretta.
trad_divina_commedia_paradiso_1_1.csv,"e ora l , come a sito decreto,","E l  ora, come a un luogo decretato,"
trad_divina_commedia_paradiso_1_1.csv,cen porta la virt  di quella corda,Ci allontana dalla virt  di quel cordone
trad_divina_commedia_paradiso_1_1.csv,che ci  che scocca drizza in segno lieto.,Che punta le sue frecce su un gioioso segno.
trad_divina_commedia_paradiso_1_1.csv,"Vero   che, come forma non s accorda",Vero   che come spesso la forma
trad_divina_commedia_paradiso_1_1.csv,"molte f ate a l intenzion de l arte,","Accordi non con l intenzione dell arte,"
trad_divina_commedia_paradiso_1_1.csv,"perch a risponder la materia   sorda,","Perch  nel rispondere   materia sorda,"
trad_divina_commedia_paradiso_1_1.csv,cos  da questo corso si diparte,Cos  anche da questo corso devia
trad_divina_commedia_paradiso_1_1.csv,"talor la creatura, c ha podere","A volte la creatura, che il potere possiede,"
trad_divina_commedia_paradiso_1_1.csv,"di piegar, cos  pinta, in altra parte ","Anche se cos  spinto, di swerve in qualche altro modo,"
trad_divina_commedia_paradiso_1_1.csv,e s  come veder si pu  cadere, Nello stesso saggio come si pu  vedere il fuoco
trad_divina_commedia_paradiso_1_1.csv,"foco di nube, s  l impeto primo","Cadere da una nuvola,  se il primo impulso"
trad_divina_commedia_paradiso_1_1.csv,l atterra torto da falso piacere.,Earthward   strappato da qualche falsa delizia.
trad_divina_commedia_paradiso_1_1.csv,"Non dei pi  ammirar, se bene stimo,","Non dovresti meravigliarti di pi , se giudicassi bene,"
trad_divina_commedia_paradiso_1_1.csv,"lo tuo salir, se non come d un rivo","Alla tua salita, che a un rivulo"
trad_divina_commedia_paradiso_1_1.csv,se d alto monte scende giuso ad imo.,Da un alto monte che scende verso la pianura.
trad_divina_commedia_paradiso_1_1.csv,"Maraviglia sarebbe in te se, privo","Meraviglia sarebbe in te, se privato"
trad_divina_commedia_paradiso_1_1.csv,"d impedimento, gi  ti fossi assiso,","Di ostacolo, tu sei seduto di sotto,"
trad_divina_commedia_paradiso_1_1.csv,com a terra qu ete in foco vivo .,Come se sulla terra il fuoco vivo fosse tranquillo. 
trad_divina_commedia_paradiso_1_1.csv,Quinci rivolse inver  lo cielo il viso.,Ecco che si volt  verso il cielo di nuovo il suo volto.
trad_divina_commedia_paradiso_1_2.csv,"O voi che siete in piccioletta barca,","Oh s , che in una bella barca,"
trad_divina_commedia_paradiso_1_2.csv,"desiderosi d ascoltar, seguiti","E  difficile da ascoltare, hanno seguito..."
trad_divina_commedia_paradiso_1_2.csv,"dietro al mio legno che cantando varca,","Dietro la mia nave, che canta,"
trad_divina_commedia_paradiso_1_2.csv,tornate a riveder li vostri liti ,Tornate indietro a guardare di nuovo sulle vostre rive 
trad_divina_commedia_paradiso_1_2.csv,"non vi mettete in pelago, ch  forse,","Non mettetevi in mare, perch  non pervenga,"
trad_divina_commedia_paradiso_1_2.csv,"perdendo me, rimarreste smarriti.","Perdendomi, potreste perdervi voi stessi."
trad_divina_commedia_paradiso_1_2.csv,L acqua ch io prendo gi  mai non si corse ,Il mare che navigo non   mai stato superato 
trad_divina_commedia_paradiso_1_2.csv,"Minerva spira, e conducemi Appollo,","Minerva respira, e mi pilota Apollo,"
trad_divina_commedia_paradiso_1_2.csv,e nove Muse mi dimostran l Orse.,E Muse nove mi indicano gli Orsi.
trad_divina_commedia_paradiso_1_2.csv,Voialtri pochi che drizzaste il collo,Voi altri pochi che hanno il collo alzato
trad_divina_commedia_paradiso_1_2.csv,"per tempo al pan de li angeli, del quale",Betimes to th pane degli Angeli su cui
trad_divina_commedia_paradiso_1_2.csv,"vivesi qui ma non sen vien satollo,","Uno vive qui e non si sazia da esso,"
trad_divina_commedia_paradiso_1_2.csv,metter potete ben per l alto sale,"Beh, puoi lanciarti sul fondale marino profondo?"
trad_divina_commedia_paradiso_1_2.csv,"vostro navigio, servando mio solco","Il tuo vascello, tieni ferma la mia veglia davanti a te"
trad_divina_commedia_paradiso_1_2.csv,dinanzi a l acqua che ritorna equale.,Sull acqua che cresce liscia di nuovo.
trad_divina_commedia_paradiso_1_2.csv,Que  glor osi che passaro al Colco,Quelli gloriosi che a Colchos passarono
trad_divina_commedia_paradiso_1_2.csv,"non s ammiraron come voi farete,","Non siete stati cos  prodigiosi come sareste stati voi,"
trad_divina_commedia_paradiso_1_2.csv,quando Ias n vider fatto bifolco.,Quando Jason vide un aratro fatto!
trad_divina_commedia_paradiso_1_2.csv,La concreata e perpet a sete,La sete con creata e perpetua
trad_divina_commedia_paradiso_1_2.csv,del de forme regno cen portava,"Perche  il regno Deiform ci ha sopportato,"
trad_divina_commedia_paradiso_1_2.csv,veloci quasi come  l ciel vedete.,Svelti quasi come vedete i cieli.
trad_divina_commedia_paradiso_1_2.csv,"Beatrice in suso, e io in lei guardava ","Lass  guardava Beatrice, e io la guardavo "
trad_divina_commedia_paradiso_1_2.csv,e forse in tanto in quanto un quadrel posa,E in tale spazio per caso come colpisce un bullone
trad_divina_commedia_paradiso_1_2.csv,"e vola e da la noce si dischiava,","e vola, e dalla tacca si apre,"
trad_divina_commedia_paradiso_1_2.csv,giunto mi vidi ove mirabil cosa,Arrivati mi vidi dove una cosa meravigliosa
trad_divina_commedia_paradiso_1_2.csv,mi torse il viso a s   e per  quella,"Drew a se stesso la mia vista, e quindi lei"
trad_divina_commedia_paradiso_1_2.csv,"cui non potea mia cura essere ascosa,","da cui nessuna mia cura poteva essere nascosta,"
trad_divina_commedia_paradiso_1_2.csv,"volta ver  me, s  lieta come bella,","Verso di me girando, accecante come bello,"
trad_divina_commedia_paradiso_1_2.csv," Drizza la mente in Dio grata , mi disse,",Mi disse   Ripara la tua mente con gratitudine
trad_divina_commedia_paradiso_1_2.csv, che n ha congiunti con la prima stella .,"Su Dio, che ci ha condotti alla prima stella. "
trad_divina_commedia_paradiso_1_2.csv,Parev a me che nube ne coprisse,"Mi sembrava che una nuvola ci avvolgesse,"
trad_divina_commedia_paradiso_1_2.csv,"lucida, spessa, solida e pulita,","Luminoso, denso, consolidato e luminoso"
trad_divina_commedia_paradiso_1_2.csv,quasi adamante che lo sol ferisse.,Come irremovibile su cui colpisce il sole.
trad_divina_commedia_paradiso_1_2.csv,Per entro s  l etterna margarita,In s  ha fatto la perla eterna
trad_divina_commedia_paradiso_1_2.csv,"ne ricevette, com acqua recepe","Ricevici, come l acqua riceve"
trad_divina_commedia_paradiso_1_2.csv,raggio di luce permanendo unita.,"Un raggio di luce, che rimane ancora intatto."
trad_divina_commedia_paradiso_1_2.csv,"S io era corpo, e qui non si concepe","Se io fossi il corpo,  e noi qui concepiamo non"
trad_divina_commedia_paradiso_1_2.csv,"com una dimensione altra patio,","Come una dimensione tollera un altra,"
trad_divina_commedia_paradiso_1_2.csv,"ch esser convien se corpo in corpo repe,","Che deve essere necessario se il corpo entra nel corpo, "
trad_divina_commedia_paradiso_1_2.csv,accender ne dovria pi  il disio,Pi  il desiderio dovrebbe essere acceso in noi
trad_divina_commedia_paradiso_1_2.csv,di veder quella essenza in che si vede,"Questa essenza da vedere, in cui   visto"
trad_divina_commedia_paradiso_1_2.csv,come nostra natura e Dio s unio.,Come Dio e la nostra natura erano uniti.
trad_divina_commedia_paradiso_1_2.csv,"L  si vedr  ci  che tenem per fede,","Ci sar  visto ci  che riceviamo per fede,"
trad_divina_commedia_paradiso_1_2.csv,"non dimostrato, ma fia per s  noto","Non dimostrato, ma evidente"
trad_divina_commedia_paradiso_1_2.csv,a guisa del ver primo che l uom crede.,In veste di prima verit  che l uomo crede.
trad_divina_commedia_paradiso_1_2.csv,"Io rispuosi   Madonna, s  devoto","Ho risposto   Madonna, come devotamente"
trad_divina_commedia_paradiso_1_2.csv,"com esser posso pi , ringrazio lui","Come la maggior parte posso fare, rendo grazie a Lui."
trad_divina_commedia_paradiso_1_2.csv,lo qual dal mortal mondo m ha remoto.,Che mi ha allontanato dal mondo mortale.
trad_divina_commedia_paradiso_1_2.csv,Ma ditemi  che son li segni bui,Ma dimmi quali sono le macchie brusche.
trad_divina_commedia_paradiso_1_2.csv,"di questo corpo, che l  giuso in terra","Su questo corpo, che sotto sulla terra"
trad_divina_commedia_paradiso_1_2.csv,fan di Cain favoleggiare altrui? .,Fai raccontare alla gente quella favolosa storia di Caino? 
trad_divina_commedia_paradiso_1_2.csv,"Ella sorrise alquanto, e poi  S elli erra","Un po  che cosa ha sorriso  e poi,  Se il parere"
trad_divina_commedia_paradiso_1_2.csv,"l oppin on , mi disse,  d i mortali","Di mortali essere erronei,  ha detto,"
trad_divina_commedia_paradiso_1_2.csv,"dove chiave di senso non diserra,"," Dove la chiave del senso non si sblocca,"
trad_divina_commedia_paradiso_1_2.csv,certo non ti dovrien punger li strali,"Certi, gli alberi della meraviglia non dovrebbero trafiggerti"
trad_divina_commedia_paradiso_1_2.csv,"d ammirazione omai, poi dietro ai sensi","Ora, perche , seguendo i sensi,"
trad_divina_commedia_paradiso_1_2.csv,vedi che la ragione ha corte l ali.,Tu vedi che la ragione ha ali corte.
trad_divina_commedia_paradiso_1_2.csv,Ma dimmi quel che tu da te ne pensi .,Ma dimmi cosa ne pensi tu stesso. 
trad_divina_commedia_paradiso_1_2.csv,E io   Ci  che n appar qua s  diverso,"E io   Ci  che ci sembra quass  vario,"
trad_divina_commedia_paradiso_1_2.csv,credo che fanno i corpi rari e densi .,"  causato, credo, da corpi rari e densi. "
trad_divina_commedia_paradiso_1_2.csv,Ed ella   Certo assai vedrai sommerso,E lei   Davvero vedrai immerso
trad_divina_commedia_paradiso_1_2.csv,"nel falso il creder tuo, se bene ascolti","In errore la tua fede, se ben si sente"
trad_divina_commedia_paradiso_1_2.csv,l argomentar ch io li far  avverso.,L argomento che far  contro di esso.
trad_divina_commedia_paradiso_1_2.csv,La spera ottava vi dimostra molti,Luci molte l ottava sfera visualizza a voi
trad_divina_commedia_paradiso_1_2.csv,"lumi, li quali e nel quale e nel quanto",che nella loro qualit  e quantit 
trad_divina_commedia_paradiso_1_2.csv,notar si posson di diversi volti.,Pu  essere notato di aspetti diversi.
trad_divina_commedia_paradiso_1_2.csv,"Se raro e denso ci  facesser tanto,","Se questo fosse causato da soli rari e densi,"
trad_divina_commedia_paradiso_1_2.csv,"una sola virt  sarebbe in tutti,",Una sola virt  sarebbe in tutto
trad_divina_commedia_paradiso_1_2.csv,pi  e men distributa e altrettanto.,"O pi  o meno diffuso, o uguale."
trad_divina_commedia_paradiso_1_2.csv,Virt  diverse esser convegnon frutti,Virt  diverse devono essere perforze i frutti
trad_divina_commedia_paradiso_1_2.csv,"di princ pi formali, e quei, for ch uno,","di principi formali  e questi, salvo uno,"
trad_divina_commedia_paradiso_1_2.csv,seguiterieno a tua ragion distrutti.,"Certo, con il tuo ragionamento saresti distrutto."
trad_divina_commedia_paradiso_1_2.csv,"Ancor, se raro fosse di quel bruno","Inoltre, se la rarit  fosse di questa oscurit "
trad_divina_commedia_paradiso_1_2.csv,"cagion che tu dimandi, o d oltre in parte","La causa che tu chiedi, sia attraverso che attraverso"
trad_divina_commedia_paradiso_1_2.csv,fora di sua materia s  digiuno,"Questo pianeta cos  attenuato era della materia,"
trad_divina_commedia_paradiso_1_2.csv,"esto pianeto, o, s  come comparte","Oppure, come in un corpo   ripartito"
trad_divina_commedia_paradiso_1_2.csv,"lo grasso e  l magro un corpo, cos  questo","Il grasso e magro, cos  in modo simile questo"
trad_divina_commedia_paradiso_1_2.csv,nel suo volume cangerebbe carte.,Voleva nel suo volume scambiare le foglie.
trad_divina_commedia_paradiso_1_2.csv,"Se  l primo fosse, fora manifesto","Se fosse il primo, nell eclissi del sole"
trad_divina_commedia_paradiso_1_2.csv,"ne l eclissi del sol, per trasparere",Sarebbe manifesto dalla lucentezza attraverso
trad_divina_commedia_paradiso_1_2.csv,lo lume come in altro raro ingesto.,"Di luce, come per mezzo di qualche tenue infuso."
trad_divina_commedia_paradiso_1_2.csv,Questo non    per    da vedere,"Questo non   cos   quindi dobbiamo scansionare l altro,"
trad_divina_commedia_paradiso_1_2.csv,"de l altro  e s elli avvien ch io l altro cassi,","E se per caso l altro demolisco,"
trad_divina_commedia_paradiso_1_2.csv,falsificato fia lo tuo parere.,Allora la tua opinione sar  falsa.
trad_divina_commedia_paradiso_1_2.csv,"S elli   che questo raro non trapassi,","Ma se questa rarit  non passa attraverso e attraverso,"
trad_divina_commedia_paradiso_1_2.csv,esser conviene un termine da onde,"Ci deve essere un limite, al di l  del quale"
trad_divina_commedia_paradiso_1_2.csv,lo suo contrario pi  passar non lassi ,"Il suo contrario impedisce il passaggio ulteriore,"
trad_divina_commedia_paradiso_1_2.csv,e indi l altrui raggio si rifonde,"E di l  si riflette la radiosit  straniera,"
trad_divina_commedia_paradiso_1_2.csv,cos  come color torna per vetro,"Anche come un colore ritorna dal vetro,"
trad_divina_commedia_paradiso_1_2.csv,lo qual di retro a s  piombo nasconde.,Colui che dietro di s  nasconde il piombo.
trad_divina_commedia_paradiso_1_2.csv,Or dirai tu ch el si dimostra tetro,Ora dirai che il raggio di sole si mostra
trad_divina_commedia_paradiso_1_2.csv,"ivi lo raggio pi  che in altre parti,","Piu  oscuro li  che nelle altre parti,"
trad_divina_commedia_paradiso_1_2.csv,per esser l  refratto pi  a retro.,Essere l  rifletteva pi  indietro.
trad_divina_commedia_paradiso_1_2.csv,Da questa instanza pu  deliberarti,Da questo esperimento di risposta ti liberer 
trad_divina_commedia_paradiso_1_2.csv,"esper enza, se gi  mai la provi,","Se ci provi, il che non sara ..."
