Original,Translate_IT
Lo 'mperador del doloroso regno,È qui che l'imperatore del doloroso regno
da mezzo 'l petto uscia fuor de la ghiaccia;,metà del corpo si erge fuori dal ghiaccio;
"e più con un gigante io mi convegno,","e io stesso assomiglio meglio a dei giganti,"
che i giganti non fan con le sue braccia:,che un gigante non assomigli a uno solo delle sue braccia;
vedi oggimai quant'esser dee quel tutto,"puoi immaginare, lettore, qual è l'insieme"
ch'a così fatta parte si confaccia.,che dovrebbe corrispondere a questo dettaglio specifico.
"S'el fu sì bel com'elli è ora brutto,","Se fosse bello come è brutto ora,"
"e contra 'l suo fattore alzò le ciglia,","e se aggrottò la fronte contro il suo stesso autore,"
ben dee da lui procedere ogne lutto.,È da lui che viene tutto il nostro male al mondo.
Oh quanto parve a me gran maraviglia,"Fino a che punto non avrei dovuto rimanere stordito,"
quand'io vidi tre facce a la sua testa!,"quando mi accorsi che aveva tre facce,"
"L'una dinanzi, e quella era vermiglia;","uno di loro sul davanti e di colore vermeille,"
"l'altr'eran due, che s'aggiugnieno a questa","gli altri due che si trovano ai bordi di questo primo,"
"sovresso 'l mezzo di ciascuna spalla,","proprio al centro dell'una e dell'altra spalla,"
e sé giugnieno al loco de la cresta:,e si confondono in cima alla testa.
e la destra parea tra bianca e gialla;,"Per il viso destro, sembrava giallo e bianco;"
"la sinistra a vedere era tal, quali",La sinistra sembrava un colore.
vegnon di là onde 'l Nilo s'avvalla.,persone che vivono là dove il Nilo prende il suo corso.
"Sotto ciascuna uscivan due grand'ali,","Al di sotto di ciascuno uscivano due grandi ali,"
quanto si convenia a tanto uccello:,"come stanno bene per un uccello del genere,"
vele di mar non vid'io mai cotali.,più grandi delle vele delle navi.
"Non avean penne, ma di vispistrello",Erano senza penna e somigliavano alle ali.
"era lor modo; e quelle svolazzava,",del pipistrello; e li agitava
sì che tre venti si movean da ello:,"con tanto furore, che ne uscivano tre venti,"
quindi Cocito tutto s'aggelava.,così freddi che fanno congelare le onde del Cocyte.
"Con sei occhi piangëa, e per tre menti",Piangeva con sei occhi e sui suoi tre mentoni
gocciava 'l pianto e sanguinosa bava.,"il pianto scorreva, mescolato con una bava di sangue."
Da ogne bocca dirompea co' denti,"Ogni bocca metteva un peccatore a brandelli,"
"un peccatore, a guisa di maciulla,",che si rompe nei denti come con una macca:
sì che tre ne facea così dolenti.,In questo modo ha castigato tre dannati contemporaneamente.
A quel dinanzi il mordere era nulla,"Per quello di fronte, il morso dei denti"
"verso 'l graffiar, che talvolta la schiena","Non c'era molto da fare, con i colpi d'artiglio."
rimanea de la pelle tutta brulla.,che gli lasciavano spesso tutto a nudo.
"“Quell'anima là sù c'ha maggior pena”,",L’anima che deve soffrire il tormento più grande
"disse 'l maestro, “è Giuda Scarïotto,","dice il mio signore, Giuda l'Iscariota,"
che 'l capo ha dentro e fuor le gambe mena.,di cui la testa è dentro e che batte l'aria dei piedi.
"De li altri due c'hanno il capo di sotto,","E per quanto riguarda gli altri due, che rimangono a testa in giù,"
quel che pende dal nero ceffo è Bruto:,"Bruto è questo, che pende dal muffolo nero;"
"vedi come si storce, e non fa motto!;","Vedi come si torce, senza soffiare una sola parola!"
"e l'altro è Cassio, che par sì membruto.","L'ultimo, che sembra così forte, è Cassio."
"Ma la notte risurge, e oramai","Ma ecco che la notte ritorna, e noi dobbiamo"
"è da partir, ché tutto avem veduto”.","Da ora in poi, perché abbiamo visto tutto”."
"Com'a lui piacque, il collo li avvinghiai;","Mentre egli me lo ordinava, gli legai il collo."
"ed el prese di tempo e loco poste,",poi sceglie il luogo e il momento propizio
"e quando l'ali fuoro aperte assai,","e, essendo le ali sufficientemente aperte,"
appigliò sé a le vellute coste;,Corse ad aggrapparsi all'echinato peloso.
di vello in vello giù discese poscia,"e si mise a scendere, stando ai peli,"
tra 'l folto pelo e le gelate croste.,tra la loro massa spessa e la crosta congelata.
Quando noi fummo là dove la coscia,"Poi, arrivati al punto in cui il fianco"
"si volge, a punto in sul grosso de l'anche,","si arrotolò per formare la larghezza dell'anca,"
"lo duca, con fatica e con angoscia,","con fatica e lavoro, la mia guida"
"volse la testa ov'elli avea le zanche,","Si voltò, la testa dove l’altro aveva le gambe."
"e aggrappossi al pel com'om che sale,","e aggrappandosi ai peli, come un uomo che sale,"
sì che 'n inferno i' credea tornar anche.,Mentre pensavo di tornare all'inferno.
"“Attienti ben, ché per cotali scale”,","«Tieniti forte», disse il maestro ansiosante."
"disse 'l maestro, ansando com'uom lasso,","di stanchezza, perché è attraverso tali scale"
“conviensi dipartir da tanto male”.,Dobbiamo allontanarci dalla fonte del male”.
Poi uscì fuor per lo fóro d'un sasso,"Poi uscì fuori, per il cavo di una roccia,"
e puose me in su l'orlo a sedere;,e prima mi posò sul davanzale; poi
appresso porse a me l'accorto passo.,salì di un passo fermo e venne da me.
Io levai li occhi e credetti vedere,Cercavo lo sguardo e mi sembrava di vedere
"Lucifero com'io l'avea lasciato,","Lucifero nel posto in cui l'avevo lasciato,"
e vidili le gambe in sù tenere;,Ma lo vidi rimanere con i piedi in aria.
"e s'io divenni allora travagliato,","E se al momento ne dovessi rimanere turbato,"
"la gente grossa il pensi, che non vede","Lo lascio a pensare agli spiriti ignoranti,"
qual è quel punto ch'io avea passato.,che non capiscono quanto io sia passato.
"“Lèvati sù”, disse 'l maestro, “in piede:","«Andiamo», disse il mio signore, «in piedi, e ripartiamo,"
"la via è lunga e 'l cammino è malvagio,","perché la nostra strada è lunga e la via cattiva,"
e già il sole a mezza terza riede”.,e il sole è vicino alla terza e mezza”.
Non era camminata di palagio,Il posto in cui eravamo non assomigliava a niente.
"là 'v'eravam, ma natural burella",al salone di un palazzo: era una caverna
ch'avea mal suolo e di lume disagio.,a terra irregolare e quasi senza luce.
"“Prima ch'io de l'abisso mi divella,","“Prima che, grazie a te, io lasci questo abisso,"
"maestro mio”, diss'io quando fui dritto,","o mio padrone, gli dissi, dopo essermi alzato,"
“a trarmi d'erro un poco mi favella:,"Allora parlami un po', per farmi un errore."
ov'è la ghiaccia? e questi com'è fitto,Dove è rimasto il ghiacciaio? E perché questo
"sì sottosopra? e come, in sì poc'ora,",rimane a testa in giù? E come il sole
da sera a mane ha fatto il sol tragitto?”.,"Può passare dalla sera fino al mattino, così in fretta?”"
Ed elli a me: “Tu imagini ancora,Egli rispose: “Tu pensi sempre di essere
"d'esser di là dal centro, ov'io mi presi",al di là di questo ventre in cui mi tingo i capelli
al pel del vermo reo che 'l mondo fóra.,di questo terribile verme che fa al mondo un buco.
Di là fosti cotanto quant'io scesi;,"Tu restavi oltre, finché io scesi:"
"quand'io mi volsi, tu passasti 'l punto","ma, voltandomi, ti ho fatto superare"
al qual si traggon d'ogne parte i pesi.,il punto in cui tutti i pesi tendono da tutte le parti.
E se' or sotto l'emisperio giunto,Ora vedrai l'emisfero opposto
ch'è contraposto a quel che la gran secca,"a colui che contiene le grandi terre secche,"
"coverchia, e sotto 'l cui colmo consunto",proprio al di sopra del punto in cui fu sacrificato
fu l'uom che nacque e visse sanza pecca;,Colui che venne al mondo e visse senza peccato;
tu haï i piedi in su picciola spera,e metti i piedi sulla piazza precisa
che l'altra faccia fa de la Giudecca.,chi della Giudecca fa la faccia opposta.
"Qui è da man, quando di là è sera;","Ora, è giorno qui quando è notte lì."
"e questi, che ne fé scala col pelo,","Questi, i cui peli ci hanno servito come scala,"
fitto è ancora sì come prim'era.,Resta sempre in piedi come lo è stato prima.
Da questa parte cadde giù dal cielo;,È da questo lato che è caduto dal Cielo:
"e la terra, che pria di qua si sporse,","la terra, che prima si estendeva fin qui,"
"per paura di lui fé del mar velo,",Indietreggiò di paura ed eccovi i mari.
e venne a l'emisperio nostro; e forse,Si ritira nel nostro altro emisfero;
per fuggir lui lasciò qui loco vòto,"ed è in fuga, al posto delle terre"
"quella ch'appar di qua, e sù ricorse”.","che si allontanavano da qui, che ha prodotto quel vuoto."
Luogo è là giù da Belzebù remoto,E questo posto si trova alla stessa distanza.
"tanto quanto la tomba si distende,","dai piedi di Belzebù, che l'impero dei morti:"
"che non per vista, ma per suono è noto","Nessun occhio ci riesce, ma si sente il rumore."
d'un ruscelletto che quivi discende,prodotto da un ruscello che si dirige verso di lui
"per la buca d'un sasso, ch'elli ha roso,",per le concavità che la molle discesa
"col corso ch'elli avvolge, e poco pende.",del suo corso sinuoso scavato nella roccia».
Lo duca e io per quel cammino ascoso,"Entrambi partimmo per questo sentiero nascosto,"
intrammo a ritornar nel chiaro mondo;,"per tornare finalmente al mondo chiaro,"
"e sanza cura aver d'alcun riposo,",e senza preoccuparci di riposare;
"salimmo sù, el primo e io secondo,","e salimmo tanto davanti a lui, io dietro,"
