Original,Translate_IT
"de la prima virtù dispone e segna,","la lucida Visione del Potere primordiale,"
tutta la perfezion quivi s'acquista.,un essere acquisisce allora la perfezione completa.
Così fu fatta già la terra degna,"In questo modo, la terra una volta fu resa degna di"
di tutta l'animal perfezïone;,la piena perfezione di un essere vivente;
così fu fatta la Vergine pregna;,così fu fatta per essere incinta la Vergine.
"sì ch'io commendo tua oppinïone,",In modo che io approvi il parere
che l'umana natura mai non fue,che la natura umana non è mai stata
né fia qual fu in quelle due persone.,né sarà quello che era in quelle due persone.
"Or s'i' non procedesse avanti piùe,","Ora, se ho detto niente di piu' al di la' di questo punto,"
"'Dunque, come costui fu sanza pare?'","Le tue parole potrebbero iniziare, 'Com'è, allora,"
comincerebber le parole tue.,"con la tua affermazione della sua ineguagliabile visione?."""
"Ma perché paia ben ciò che non pare,","Ma affinché l oscuro possa essere reso chiaro,"
"pensa chi era, e la cagion che 'l mosse,","Considera chi era, qual era la causa"
"quando fu detto ""Chiedi"", a dimandare.","della sua richiesta quando gli fu detto: ""Chiedi."""
"Non ho parlato sì, che tu non posse",Le mie parole non hanno impedito che tu vedessi chiaramente
"ben veder ch'el fu re, che chiese senno",che era come un re che aveva chiesto
acciò che re sufficïente fosse;,per la saggezza che servirebbe al suo compito regale.
non per sapere il numero in che enno,e di non conoscere il numero degli angeli
"li motor di qua sù, o se necesse","in alto o, se combinato con un contingente,"
con contingente mai necesse fenno;,"necessario mai può produrre necessario,"
"non si est dare primum motum esse,","o si est dar primum motum esse,"
o se del mezzo cerchio far si puote,"o se, all'interno di un semicerchio, uno"
trïangol sì ch'un retto non avesse.,può disegnare un triangolo senza angolo retto.
"Onde, se ciò ch'io dissi e questo note,","Quindi, se notate entrambi quello che ho detto e dite:"
regal prudenza è quel vedere impari,per 'visione ineguagliabile' è prudenza regale
in che lo stral di mia intenzion percuote;,la mia freccia di intenzione significa colpire;
"e se al ""surse"" drizzi li occhi chiari,","e se volgete gli occhi chiari verso quella parola 'rosa',"
vedrai aver solamente respetto,Vedrai che si riferiva solo ai re...
"ai regi, che son molti, e ' buon son rari.","re, che sono molti, e il bene sono rari."
Con questa distinzion prendi 'l mio detto;,Prendete quello che ho detto con questa distinzione allora;
e così puote star con quel che credi,in questo modo si accorda con quello che hai pensato
del primo padre e del nostro Diletto.,del primo padre e del nostro amato.
"E questo ti sia sempre piombo a' piedi,","E che questo pesi come piombo per rallentare i tuoi passi,"
per farti mover lento com'uom lasso,per farti muovere come farebbe un uomo stanco
e al sì e al no che tu non vedi:,a sì o no quando non si vede chiaramente:
"ché quelli è tra li stolti bene a basso,","se affermasse o negherebbe,"
che sanza distinzione afferma e nega,chi decide senza distinzione
ne l'un così come ne l'altro passo;,deve essere tra i più ottusi degli uomini;
perch'elli 'ncontra che più volte piega,opinione-veloce-spesso può inclinare
"l'oppinïon corrente in falsa parte,","dalla parte sbagliata, e poi affetto per"
e poi l'affetto l'intelletto lega.,"la propria opinione si lega, limita la mente."
"Vie più che 'ndarno da riva si parte,",Molto peggio che inutile lascia la riva
"perché non torna tal qual e' si move,",(più pieno di errori di prima)
chi pesca per lo vero e non ha l'arte.,che pesca per la verità ma manca l'arte.
E di ciò sono al mondo aperte prove,"Di questo, Parmenide, Melissus, Bryson,"
"Parmenide, Melisso e Brisso e molti,","sono prove chiare per il mondo, e molti altri"
li quali andaro e non sapëan dove;,che andavano per la loro strada ma non sapevano dove andava;
sì fé Sabellio e Arrio e quelli stolti,così Sabellio e Ario
che furon come spade a le Scritture,e altre lame concave simili a sciocchi che specchiano...
in render torti li diritti volti.,che rendeva tortuoso il volto diritto delle Scritture.
"Non sien le genti, ancor, troppo sicure","Quindi, anche, che gli uomini non siano troppo fiduciosi"
"a giudicar, sì come quei che stima","nel giudicare i testimoni che, sul campo,"
le biade in campo pria che sien mature;,conterà le orecchie prima che il mais sia maturo;
ch'i' ho veduto tutto 'l verno prima,"perche ho visto, per tutto l'inverno, il brier"
"lo prun mostrarsi rigido e feroce,","mostrandosi rigido e ostinato,"
poscia portar la rosa in su la cima;,"e più tardi, sulla sua sommità, portare la rosa;"
e legno vidi già dritto e veloce,e una volta vidi una nave salpare dritta e veloce
"correr lo mar per tutto suo cammino,","attraverso tutto il suo viaggio attraverso il mare,"
perire al fine a l'intrar de la foce.,"poi morire alla fine, all'ingresso del porto."
"Non creda donna Berta e ser Martino,",Lasciate che Dame Bertha o il Maestro Martin non pensino
"per vedere un furare, altro offerere,",che hanno condiviso il consiglio di Dio quando vedono
vederli dentro al consiglio divino;,uno ruba e vede un altro che dona:
"ché quel può surgere, e quel può cadere”.","l'ultimo può cadere, l'altro può essere salvato."""
