Original,Translate_IT
"col volto verso il latte, se si svegli","verso il seno materno il suo volto, al mattino"
"molto tardato da l'usanza sua,","quando si svegliò più tardi del solito,"
"come fec'io, per far migliori spegli","che non mi voltai, per fare dei miei occhi"
"ancor de li occhi, chinandomi a l'onda","uno specchio più fedele, chinandomi sull'onda"
che si deriva perché vi s'immegli;,che si riversa lassù per renderci migliori.
e sì come di lei bevve la gronda,E non appena venne il bordo delle mie palpebre
"de le palpebre mie, così mi parve","nuotando nelle sue acque, ho creduto di accorgermi"
di sua lunghezza divenuta tonda.,Quello che avevo preso per lunghezza era rotondo.
"Poi, come gente stata sotto larve,","Poi, come si vede, qualcuno che rimaneva mascherato."
"che pare altro che prima, se si sveste","si mostra diverso, non appena si spoglia"
"la sembianza non süa in che disparve,","dall’aspetto straniero che ci dava il cambio,"
così mi si cambiaro in maggior feste,"i fiori erano cambiati, come le scintille,"
"li fiori e le faville, sì ch'io vidi","in una felicità più grande, e io vivo all'improvviso"
ambo le corti del ciel manifeste.,davanti ai miei occhi il doppio cortile del cielo.
"O isplendor di Dio, per cu' io vidi","O tu, splendore di Dio, che mi hai permesso di vedere"
"l'alto trïunfo del regno verace,","il trionfo eterno del regno del vero,"
dammi virtù a dir com'ïo il vidi!,Fammelo raccontare così come l’ho conosciuto.
Lume è là sù che visibile face,"C'è una chiarezza lassù, che rende visibile"
lo creatore a quella creatura,il Creatore stesso ad ogni creatura
che solo in lui vedere ha la sua pace.,la cui felicità consiste nel contemplare il suo volto.
"E' si distende in circular figura,","Questa chiarezza si estende e forma come un cerchio,"
in tanto che la sua circunferenza,"così lontano, che la sua circonferenza"
sarebbe al sol troppo larga cintura.,Per il sole sarebbe una cintura vigliacca.
Fassi di raggio tutta sua parvenza,Tutto ciò che si può vedere è formato da raggi
"reflesso al sommo del mobile primo,",che bagnavano la cima del primo movente
che prende quindi vivere e potenza.,e così gli danno la vita e la potenza.
E come clivo in acqua di suo imo,E come un monte si specchia nelle acque
"si specchia, quasi per vedersi addorno,","che scorrono ai suoi piedi, per vedervi il suo ornamento,"
"quando è nel verde e ne' fioretti opimo,","mentre è più ricco di verde e di fiori,"
"sì, soprastando al lume intorno intorno,","come io vivo, dominando tutt’intorno questo splendore,"
vidi specchiarsi in più di mille soglie,"Mirarvi a lungo, dall’alto di mille gradini,"
quanto di noi là sù fatto ha ritorno.,Tutti quelli che di noi hanno fatto ritorno lassù.
E se l'infimo grado in sé raccoglie,E poiché il gradino più basso circoscritto
"sì grande lume, quanta è la larghezza","Una casa così grande, che non deve essere"
di questa rosa ne l'estreme foglie!,l’ampiezza di questa rosa sul bordo dei suoi petali!
La vista mia ne l'ampio e ne l'altezza,I miei occhi non perdevano nulla di tutta questa grandezza.
"non si smarriva, ma tutto prendeva","né della sua profondità, ma abbracciavano molto bene"
il quanto e 'l quale di quella allegrezza.,di queste felicitazioni l’estensione e la moda.
"Presso e lontano, lì, né pon né leva:","Là, di essere vicino o lontano, non aggiunge né toglie;"
"ché dove Dio sanza mezzo governa,","Quando Dio governa immediatamente,"
la legge natural nulla rileva.,Le leggi della natura hanno perso il loro potere.
"Nel giallo de la rosa sempiterna,",Nel centro dorato della rosa eterna
che si digrada e dilata e redole,che si stende e si rialza ed esala un profumo
"odor di lode al sol che sempre verna,","di lode al Sole dell'eterna primavera,"
"qual è colui che tace e dicer vole,","come chi tace, pur volendo parlare,"
"mi trasse Bëatrice, e disse: “Mira","mi attirò Beatrice, dicendomi: ""Guarda"
quanto è 'l convento de le bianche stole!,Quanto è grande il coro di queste bianche stole!
Vedi nostra città quant'ella gira;,Vedi il tour che qui comprende la nostra città;
"vedi li nostri scanni sì ripieni,","e i nostri sedili, vedi, sono già così pieni"
che poca gente più ci si disira.,C’è poco spazio per chi si aspetta.
E 'n quel gran seggio a che tu li occhi tieni,"E per quanto riguarda questa grande sede dove il tuo sguardo si ferma,"
"per la corona che già v'è sù posta,","perché è già segnato da una corona,"
"prima che tu a queste nozze ceni,","prima che ti si inviti a queste nozze,"
"sederà l'alma, che fia giù agosta,","deve ricevere l’anima, augusta sulla terra,"
"de l'alto Arrigo, ch'a drizzare Italia","di Enrico, che verrà a raddrizzare l'Italia;"
verrà in prima ch'ella sia disposta.,Ma deve arrivare prima che sia pronta.
La cieca cupidigia che v'ammalia,"Il cieco concupiscenza, rendendovi stupidi,"
simili fatti v'ha al fantolino,ti spinge a reagire come alcuni bambini
che muor per fame e caccia via la balia.,"che, pur avendo fame, respingono la loro nutrice."
E fia prefetto nel foro divino,Il tribunale divino avrà per prefetto
