Original,Translate_IT
fu degna di venire a questo gioco.,Alla sua seconda morte è sembrato degno.
"L'altra, per grazia che da sì profonda","Il secondo, per grazia, il bronzo così profondo"
"fontana stilla, che mai creatura",Sprigionare è che mai la creatura
"non pinse l'occhio infino a la prima onda,","La fonte può scoprire dove ha cominciato,"
tutto suo amor là giù pose a drittura:,"Consacrate tutti i suoi cari a ciò che è giusto,"
"per che, di grazia in grazia, Dio li aperse",Di conseguenza Dio lo sollevò in grazia e grazia
l'occhio a la nostra redenzion futura;,E mostragli una traccia di redenzione futura.
"ond'ei credette in quella, e non sofferse","Egli crede in lei e poi passa, scarica"
da indi il puzzo più del paganesmo;,"Il paganesimo, libero dalla sua putrefazione,"
e riprendiene le genti perverse.,Quelli che camminavano sui sentieri sbagliati.
Quelle tre donne li fur per battesmo,"Invece del battesimo, i tre gli stavano addosso,"
"che tu vedesti da la destra rota,","Quelli che hai visto sulla ruota destra nella danza,"
dinanzi al battezzar più d'un millesmo.,Mille anni prima del battesimo.
"O predestinazion, quanto remota","O misericordia, come sono nascosti"
è la radice tua da quelli aspetti,Ma le tue radici quello sguardo che non
che la prima cagion non veggion,Non esplorare completamente l'origine!
!,"In breve, sia il tuo giudizio, uomo, come il tuo volto,"
"E voi, mortali, tenetevi stretti","Dato che non sappiamo tutti gli eletti,"
"a giudicar: ché noi, che Dio vedemo,",Noi che guardiamo alla luce eterna di Dio.
non conosciamo ancor tutti li eletti;,"Ed e' dolce anche per noi, cio' che ci manca..."
"ed ènne dolce così fatto scemo,","Poiché da esso ci scolpisce la salvezza suprema,"
"perché il ben nostro in questo ben s'affina,","Che anche noi affliggiamo ciò che Dio vuole."""
"che quel che vole Iddio, e noi volemo”.","Così bastava quell'immagine divina,"
"Così da quella imagine divina,","Produrre il rafforzamento della vista debole,"
"per farmi chiara la mia corta vista,","Mi piacciono le ascensioni, bellissime e mite."
data mi fu soave medicina.,E come con il bell'aggeggio delle corde
