Original,Translate_IT
"sicuramente, e credi come a dii"".","Confidate con fiducia in loro, come confidate negli dei."""
"""Io veggio ben sì come tu t'annidi","""Vedo-plainly-how you have nested in"
"nel proprio lume, e che de li occhi il traggi,","la tua luce, vedi... lo attiri dai tuoi occhi..."
perch'e' corusca sì come tu ridi;,perché brilla come si sorride;
"ma non so chi tu se', né perché aggi,","ma non so chi sei o perché,"
"anima degna, il grado de la spera","buona anima, il tuo rango è in una sfera nascosta"
"che si vela a' mortai con altrui raggi"".","dai mortali dai raggi di un altro pianeta."""
Questo diss'io diritto a la lumera,Ho detto questo mentre stavo girato verso la luce
che pria m'avea parlato; ond'ella fessi,"che prima mi ha rivolto; e in questo, ha brillato"
lucente più assai di quel ch'ell'era.,più raggiante di prima.
Sì come il sol che si cela elli stessi,"Proprio come il sole, quando il calore si è consumato"
"per troppa luce, come 'l caldo ha róse","nebbie spesse che moderano i suoi raggi, nasconde"
"le temperanze d'i vapori spessi,","dalla vista attraverso un eccesso di luce,"
per più letizia sì mi si nascose,"così ha fatto quella forma santa, attraverso l'eccesso di gioia,"
dentro al suo raggio la figura santa;,nascondersi da me nei suoi raggi;
e così chiusa chiusa mi rispuose,"e così nascosta, nascosta, mi rispose"
nel modo che 'l seguente canto canta.,anche se il canto successivo è quello di cantare.
,
,
,
