Original,Translate_IT
"“Questo è divino spirito, che ne la",Ma siccome è la tua volontà che dico chiaramente
"via da ir sù ne drizza sanza prego,","la vera condizione della nostra presenza qui,"
e col suo lume sé medesmo cela.,Non puo' essere che io neghi il tuo desiderio.
"Sì fa con noi, come l'uom si fa sego;","Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"ché quale aspetta prego e l'uopo vede,",ma attraverso la sua follia era così vicino ad esso
malignamente già si mette al nego.,Il suo tempo era quasi finito.
Or accordiamo a tanto invito il piede;,"- Gli fui mandato, come ho detto,"
"procacciam di salir pria che s'abbui,",per la sua liberazione.
"ché poi non si poria, se 'l dì non riede”.",Ma questo poteva essere salvato.
"Così disse il mio duca, e io con lui",Gli ho mostrato tutta la razza colpevole.
volgemmo i nostri passi ad una scala;,e ora intende fargli vedere quegli spiriti
"e tosto ch'io al primo grado fui,",che si purificano sotto la tua responsabilità.
senti'mi presso quasi un muover d'ala,Come l'ho condotto ci metterei molto a dirlo.
e ventarmi nel viso e dir: ''Beati,Scendendo dall'alto un potere mi aiuta
"pacifici, che son sanz'ira mala!'.","per portarlo qui, perché possa vederti e sentirti."
Già eran sovra noi tanto levati,"Che possiate dare il benvenuto al suo arrivo,"
"li ultimi raggi che la notte segue,","dal momento che è in cerca di libertà, che è così caro,"
che le stelle apparivan da più lati.,come ben sa chi dona la sua vita per essa.
"'O virtù mia, perché sì ti dilegue?',","Lo sai bene, dalla morte a Utica."
"fra me stesso dicea, ché mi sentiva","non sembrava amaro, là dove te ne sei andato"
la possa de le gambe posta in triegue.,l'abito che splenderà in quel grande giorno.
Noi eravam dove più non saliva,"'Non da noi sono gli eterni editti rotti,"
"la scala sù, ed eravamo affissi,","perché quest'uomo vive e Minos non mi lega,"
pur come nave ch'a la piaggia arriva.,ma io sono del cerchio dove la tua Marcia
"E io attesi un poco, s'io udissi","'Implora con i suoi occhi casti, o santo seno,"
alcuna cosa nel novo girone;,che pensi ancora a lei come a te.
"poi mi volsi al maestro mio, e dissi:","Per amore di lei, allora, ti supplico,"
"“Dolce mio padre, dì, quale offensione",Permettici di passare attraverso i tuoi sette regni.
si purga qui nel giro dove semo?,Le riferiro' la sua gentilezza...
"Se i piè si stanno, non stea tuo sermone”.","se degni di essere menzionato qui di seguito."""
"Ed elli a me: “L'amor del bene, scemo",Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
"del suo dover, quiritta si ristora;","Disse: ""Qualunque favore"
qui si ribatte il mal tardato remo.,"Mi ha cercato, l'ho concesso."
"Ma perché più aperto intendi ancora,",'Ora che abita al di là del flusso malvagio
"volgi la mente a me, e prenderai","non può più muovermi,"
alcun buon frutto di nostra dimora”.,secondo la legge fatta alla mia liberazione.
"“Né creator né creatura mai”,","Ma se, come dici tu, una donna del Cielo"
"cominciò el, “figliuol, fu sanza amore,","si muove e ti dirige, non c'è bisogno di adulazione."
o naturale o d'animo; e tu 'l sai.,Basta che lo chiedi a suo nome.
"Lo naturale è sempre sanza errore,","Vai allora, assicurati di cingerlo."
ma l'altro puote errar per malo obietto,"con la canna dritta e il suo viso bagnato,"
o per troppo o per poco di vigore.,"per cancellare tutte le tracce di contaminazione da esso,"
"Mentre ch'elli è nel primo ben diretto,","""perché non sarebbe opportuno apparire,"
"e ne' secondi sé stesso misura,","i suoi occhi ancora oscurati da ogni nebbia,"
esser non può cagion di mal diletto;,"davanti al ministro, il primo dal Paradiso."
"ma quando al mal si torce, o con più cura","'Questa piccola isola, nel suo punto più basso,"
"o con men che non dee corre nel bene,","là dove le onde l'hanno battuto,"
contra 'l fattore adovra sua fattura.,cresce canne nel fango morbido e plaiant.
Quinci comprender puoi ch'esser convene,"Non c'è altra pianta che possa fogliare,"
amor sementa in voi d'ogne virtute,"o indurire a sopportare,"
e d'ogne operazion che merta pene.,senza soccombere alle onde d'urto.
"Or, perché mai non può da la salute","Dopo che avrai finito, non tornare da questa parte."
"amor del suo subietto volger viso,","Il sole, ora che sorge, rivelerà"
da l'odio proprio son le cose tute;,"una salita più facile per raggiungere il picco."""
"e perché intender non si può diviso,","Con quello scomparve, e mi alzai in piedi,"
"e per sé stante, alcuno esser dal primo,","Senza parole. Avvicinandosi al mio capo,"
da quello odiare ogne effetto è deciso.,Gli ho rivolto gli occhi addosso.
"Resta, se dividendo bene stimo,","Iniziò: ""Figlio mio, segui i miei passi."
che 'l mal che s'ama è del prossimo; ed esso,"Voltiamoci, per queste pendici pianeggianti"
amor nasce in tre modi in vostro limo.,"da qui, fino al limite più basso."""
"È chi, per esser suo vicin soppresso,","Dawn stava sorpassando l'oscurità dell'ora,"
"spera eccellenza, e sol per questo brama","che fuggirono prima di esso, e vidi e conobbi"
ch'el sia di sua grandezza in basso messo;,la lontana tremante del mare.
"è chi podere, grazia, onore e fama","Siamo andati lungo la pianura solitaria,"
"teme di perder perch'altri sormonti,",come qualcuno che ha perso la strada
onde s'attrista sì che 'l contrario ama;,e pensa che si allontana finché non trova la strada.
"ed è chi per ingiuria par ch'aonti,",Quando siamo arrivati in un luogo dove la rugiada
"sì che si fa de la vendetta ghiotto,",può tenere il proprio contro il sole
e tal convien che 'l male altrui impronti.,"perché è protetto da una brezza,"
Questo triforme amor qua giù di sotto,il mio padrone spalanca le sue mani
"si piange: or vo' che tu de l'altro intende,",dolcemente sull'erba.
che corre al ben con ordine corrotto.,"E io, che ho capito cosa voleva dire,"
Ciascun confusamente un bene apprende,ha alzato le mie guance macchiate di lacrime
"nel qual si queti l'animo, e disira;",e ha restaurato il colore
per che di giugner lui ciascun contende.,L'inferno mi aveva oscurato.
Se lento amore a lui veder vi tira,Ora siamo arrivati alla riva vuota.
"o a lui acquistar, questa cornice,",Su quelle acque nessun uomo ha mai navigato
"dopo giusto penter, ve ne martira.",che poi sperimentò il suo ritorno.
Altro ben è che non fa l'uom felice;,Lì mi cinse come piaceva ad un altro.
"non è felicità, non è la buona",Che meraviglia era che l'umile pianta
"essenza, d'ogne ben frutto e radice.",Scelse di andare a prenderlo subito.
"L'amor ch'ad esso troppo s'abbandona,",proprio nel luogo dove l'aveva strappata.
