Original,Translate_IT
"è di Cologna, e io Thomas d'Aquino.","Sono Albert di Colonia, e io, Thomas d’Aquino."
"Se sì di tutti li altri esser vuo' certo,","E se vuoi sapere chi sono anche gli altri,"
di retro al mio parlar ten vien col viso,"guarda con lo sguardo il filo del mio discorso,"
girando su per lo beato serto.,Fate con me il giro della corona felice.
Quell'altro fiammeggiare esce del riso,Questo bel pipistrello esce dal felice sorriso
"di Grazïan, che l'uno e l'altro foro","di Graziano, che rende così brillanti servizi"
aiutò sì che piace in paradiso.,"all’uno e all’altro diritto, che piace in Paradiso."
"L'altro ch'appresso addorna il nostro coro,","Il prossimo, che più lontano abbellisce il nostro coro,"
quel Pietro fu che con la poverella,"è questo Pietro che fece, come la povera,"
offerse a Santa Chiesa suo tesoro.,offre alla santa Chiesa il suo tesoro migliore.
"La quinta luce, ch'è tra noi più bella,","La quinta chiarezza, tra noi la più bella,"
"spira di tale amor, che tutto 'l mondo","respira un tale amore, che nel mondo di là"
là giù ne gola di saper novella:,si prova sempre la sete delle sue notizie;
entro v'è l'alta mente u' sì profondo,Al suo interno c’è questa intelligenza.
"saver fu messo, che, se 'l vero è vero,","di un sapere così profondo che, se il vero dice vero,"
a veder tanto non surse il secondo.,Nessun secondo è sorto che potesse vedere così lontano.
Appresso vedi il lume di quel cero,Al suo fianco sta lo splendore di questa fiaccola
che giù in carne più a dentro vide,"che, al tempo della sua carne, aveva meglio di nessun altro"
l'angelica natura e 'l ministero.,la natura e l’ufficio angelico.
Ne l'altra piccioletta luce ride,E nell’altro splendore che sorride accanto a lui
quello avvocato de' tempi cristiani,Difensore dei primi tempi cristiani:
del cui latino Augustin si provide.,Agostino si è spesso servito del suo latino.
Or se tu l'occhio de la mente trani,"Ora, se dalla tua mente è venuto lo sguardo"
"di luce in luce dietro a le mie lode,","di luce in luce, seguendo le mie lodi,"
già de l'ottava con sete rimani.,Ti resta la sete di sapere l'ottava.
Per vedere ogne ben dentro vi gode,È lì che contemplando la suprema felicità
l'anima santa che 'l mondo fallace,gode di questo spirito santo che del mondo ingannatore
fa manifesto a chi di lei ben ode.,a chi sa comprenderlo ha scoperto le trappole;
Lo corpo ond'ella fu cacciata giace,"per quanto riguarda il corpo da cui la mente ha dovuto separarsi,"
giuso in Cieldauro; ed essa da martiro,riposa a Cieldaure; e alla fine del martirio
e da essilio venne a questa pace.,"e dall’esilio, la sua anima ha trovato questa pace."
Vedi oltre fiammeggiar l'ardente spiro,"Al di là, puoi vedere brillare il soffio ardente"
"d'Isidoro, di Beda e di Riccardo,","d'Isidoro, di Beda e quello di Richard,"
che a considerar fu più che viro.,di uno spirito più che umano come contemplativo».
"Questi onde a me ritorna il tuo riguardo,",Quello da cui il tuo sguardo si volge verso di me
è 'l lume d'uno spirto che 'n pensieri,è il riposo di un’anima alla quale la morte sembrava
gravi a morir li parve venir tardo:,Venire troppo lentamente per i suoi seri pensieri:
"essa è la luce etterna di Sigieri,","È l’eterno splendore di Siger, che un tempo,"
"che, leggendo nel Vico de li Strami,","leggendo rue du Fouarre, aveva sillogizzato"
silogizzò invidïosi veri”.,verità da cui venne l’alimento all’invidia».
"Indi, come orologio che ne chiami","Poi, come l’orologio che chiama i fedeli"
ne l'ora che la sposa di Dio surge,Quando la sposa di Dio si alza per cantare
"a mattinar lo sposo perché l'ami,","mattutine allo Sposo, invocando il suo amore,"
"che l'una parte e l'altra tira e urge,","in modo che un ingranaggio alleni e premuri l’altro,"
