Original,Translate_IT
"e disse: “Or va tu sù, che se' valente!”.","e disse: ""Sali, allora, se sei così vigoroso!"""
"Conobbi allor chi era, e quella angoscia","Poi ho capito chi era, e l'angoscia"
"che m'avacciava un poco ancor la lena,",che ancora stava accelerando il mio respiro un po '
non m'impedì l'andare a lui; e poscia,non ha impedito che andassi da lui; e
"ch'a lui fu' giunto, alzò la testa a pena,","quando l'ho raggiunto, appena alzato"
dicendo: “Hai ben veduto come 'l sole,"la sua testa, disse: ""E hai capito come"
da l'omero sinistro il carro mena?”.,"il sole può guidare il suo carro alla tua sinistra?"""
Li atti suoi pigri e le corte parole,"La lentezza dei suoi movimenti, le sue brevi parole"
mosser le labbra mie un poco a riso;,mi aveva un po' agitato le labbra verso un sorriso;
"poi cominciai: “Belacqua, a me non dole","poi ho cominciato: ""Da questa volta, Belacqua,"
di te omai; ma dimmi: perché assiso,"Non ho bisogno di soffrire per te; ma dimmi, perché"
"quiritto se' ? attendi tu iscorta,",Ti aspetti una guida?
o pur lo modo usato t'ha' ripriso?”.,"O sei caduto nelle tue vecchie vie?"""
"Ed elli: “O frate, andar in sù che porta?","E lui: ""O fratello, a che serve arrampicarsi?"
ché non mi lascerebbe ire a' martìri,"L'angelo di Dio, colui che custodisce il cancello, non volle"
l'angel di Dio che siede in su la porta.,fatemi passare per incontrare la mia punizione.
Prima convien che tanto il ciel m'aggiri,Fuori da quel cancello i cieli devono girare intorno
"di fuor da essa, quanto fece in vita,",Quante volte l'hanno fatto quando ho vissuto...
"perch'io 'ndugiai al fine i buon sospiri,",Da quando ho ritardato i buoni sospiri fino alla fine...
se orazïone in prima non m'aita,"a meno che, prima di allora, io non sia aiutato dalla preghiera"
che surga sù di cuor che in grazia viva;,che sorge da un cuore che vive nella grazia;
"l'altra che val, che 'n ciel non è udita?”.","A cosa servono le altre preghiere ignorate dal Cielo?"""
"E già il poeta innanzi mi saliva,","E ora il poeta è salito avanti, davanti a me,"
