Original,Translate_IT
son d'esta rosa quasi due radici:,"sono, per così dire, le due radici di questa rosa:"
colui che da sinistra le s'aggiusta,Colui che si siede accanto a lei alla sua sinistra
è 'l padre per lo cui ardito gusto,è quel padre per la cui spericolata degustazione
l'umana specie tanto amaro gusta;,L'umanita' ha ancora un sapore cosi' amaro.
dal destro vedi quel padre vetusto,'Alla sua destra ecco che l'antico padre
di Santa Chiesa a cui Cristo le chiavi,di Santa Chiesa alla cui cura Cristo ha affidato
raccomandò di questo fior venusto.,"le chiavi di questo, il fiore più bello."
"E quei che vide tutti i tempi gravi,",E colui che fu condannato a vedere prima di morire...
"pria che morisse, de la bella sposa","gli anni di dolore della bella sposa,"
"che s'acquistò con la lancia e coi clavi,","colei che fu vinta con la lancia e i chiodi,"
"siede lungh'esso, e lungo l'altro posa","'sede accanto a lui e, accanto all'altro, riposa"
quel duca sotto cui visse di manna,"quel capo sotto il cui dominio quel popolo dal collo duro,"
"la gente ingrata, mobile e retrosa.","volubile e ingrato, viveva sulla manna."
"Di contr'a Pietro vedi sedere Anna,","'Guarda Anna, dove si siede di fronte a Peter,"
"tanto contenta di mirar sua figlia,",così contento solo di guardare sua figlia
che non move occhio per cantare osanna;,Non muove gli occhi mentre canta osanna.
e contro al maggior padre di famiglia,E di fronte al padre piu' grande di una famiglia...
"siede Lucia, che mosse la tua donna","siede Lucy, che ha esortato la tua signora quando,"
"quando chinavi, a rovinar, le ciglia.","con lo sguardo abbassato, ti sei diretto lungo il tuo sentiero verso la rovina."
"Ma perché 'l tempo fugge che t'assonna,","Ma dal momento che il tempo scorre corto che ti prepara per dormire,"
"qui farem punto, come buon sartore","Fermiamoci qui, come farebbe un buon sarto,"
che com'elli ha del panno fa la gonna;,che taglia il mantello come è rifornito di stoffa.
"e drizzeremo li occhi al primo amore,","E fissiamo gli occhi sull'Amore Primale,"
