Original,Translate_IT
"Quando rispuosi, cominciai: “Oh lasso,",Allora cominciai a rispondergli: «Ahimè!
"quanti dolci pensier, quanto disio","Quanti dolci pensieri, quanti desideri amorosi"
menò costoro al doloroso passo!”.,hanno condotto questi due verso questa triste impasse!”
"Poi mi rivolsi a loro e parla' io,","Poi, voltandomi verso di loro, riprendo la parola:"
"e cominciai: “Francesca, i tuoi martìri","Francesca, il racconto del tuo triste martirio"
a lagrimar mi fanno tristo e pio.,Ha lasciato nel mio cuore solo dolore e pietà.
"Ma dimmi: al tempo d'i dolci sospiri,","Ma dimmi: al tempo dei dolci sospiri,"
a che e come concedette amore,"come, con quale mezzo l'amore vi permise"
che conosceste i dubbiosi disiri?”.,"di comprendere, entrambe, le vostre passioni nascenti?”"
E quella a me: “Nessun maggior dolore,Lei mi rispose: “Il più grande dolore
che ricordarsi del tempo felice,Ricordare i momenti di felicità
ne la miseria; e ciò sa 'l tuo dottore.,al tempo della miseria; e il tuo dottore lo sa.
Ma s'a conoscer la prima radice,Se vuoi sapere le origini
"del nostro amor tu hai cotanto affetto,","del nostro affetto, te lo dirò,"
dirò come colui che piange e dice.,Anche se dovevo piangere raccontando.
Noi leggiavamo un giorno per diletto,Un giorno ci siamo divertiti leggendo
di Lancialotto come amor lo strinse;,"di Lancillotto, che fu schiavo dell'amore;"
soli eravamo e sanza alcun sospetto.,Eravamo soli e senza alcun sospetto.
Per più fïate li occhi ci sospinse,Spesso il nostro sguardo si cercava a lungo.
"quella lettura, e scolorocci il viso;","durante la nostra lettura, e diventammo pallidi;"
ma solo un punto fu quel che ci vinse.,Un solo dettaglio è bastato per perderci.
Quando leggemmo il disïato riso,Arrivati al luogo dove questa bella bocca
"esser basciato da cotanto amante,","era finalmente scopata da questo illustre amante,"
"questi, che mai da me non fia diviso,","questo, dal quale nulla può più separarmi,"
la bocca mi basciò tutto tremante.,Mi venne a prendere tremando un bacio sulle labbra.
