Original,Translate_IT
di qua che dire e far per lor si puote,"Ciò che non può essere detto e fatto per loro,"
da quei c'hanno al voler buona radice?,Da parte di coloro che hanno una buona radice alla loro volontà?
Ben si de' loro atar lavar le note,"Beh, possiamo aiutarli a lavare via i segni?"
"che portar quinci, sì che, mondi e lievi,","che dunque portarono, in modo che la luce e la pulizia"
possano uscire a le stellate ruote.,Possono ascendere alle ruote stellate!
"“Deh, se giustizia e pietà vi disgrievi","""Ah! così che la pietà e la giustizia tu dissolvi"
"tosto, sì che possiate muover l'ala,","Presto, affinché possiate muovere l'ala,"
"che secondo il disio vostro vi lievi,","che ti risveglierà secondo il tuo desiderio,"
mostrate da qual mano inver' la scala,Mostraci su quale mano tirare le scale lungo la strada
"si va più corto; e se c'è più d'un varco,","è più breve, e se più di uno passa,"
quel ne 'nsegnate che men erto cala;,Fateci notare ciò che cade meno bruscamente;
"ché questi che vien meco, per lo 'ncarco","Per chi viene con me, per il peso"
"de la carne d'Adamo onde si veste,","Della carne di Adamo con cui è investito,"
"al montar sù, contra sua voglia, è parco”.","Contro la sua volontà è carino della sua arrampicata."""
"Le lor parole, che rendero a queste",Le parole di loro che hanno restituito a quelli
"che dette avea colui cu' io seguiva,","Che colui che stavo seguendo aveva parlato,"
non fur da cui venisser manifeste;,"Non era evidente da chi venivano,"
ma fu detto: “A man destra per la riva,"Ma fu detto: ""Alla destra vieni con noi"
"con noi venite, e troverete il passo","lungo la riva, e troverete un passo"
possibile a salir persona viva.,Possibile per la persona vivente di ascendere.
E s'io non fossi impedito dal sasso,"E non sono stato impedito dalla pietra,"
"che la cervice mia superba doma,","che questo mio orgoglioso collo soggioga,"
"onde portar convienmi il viso basso,","Da dove sono costretto a trattenere il mio viso,"
"cotesti, ch'ancor vive e non si noma,","Colui che vive ancora e non si chiama,"
"guardere' io, per veder s'i' 'l conosco,","Vorrei, per vedere se posso conoscerlo"
e per farlo pietoso a questa soma.,E fallo pietoso per questo peso.
Io fui latino e nato d'un gran Tosco:,"Un Laziano fu io, e nacque da un grande toscano;"
Guiglielmo Aldobrandesco fu mio padre;,Guglielmo Aldobrandeschi era mio padre;
non so se 'l nome suo già mai fu vosco.,Non so se il suo nome sia mai stato con te.
L'antico sangue e l'opere leggiadre,Il sangue antico e le opere di galanteria
"d'i miei maggior mi fer sì arrogante,",Dei miei progenitori così arrogante mi ha fatto
"che, non pensando a la comune madre,","Che, pensando non alla madre comune,"
"ogn'uomo ebbi in despetto tanto avante,",Tutti gli uomini che ho tenuto per disprezzo in tal senso
"ch'io ne mori', come i Sanesi sanno,","Sono morto per questo, come sanno i senesi,"
e sallo in Campagnatico ogne fante.,E tutti i bambini di Campagnatico.
Io sono Omberto; e non pur a me danno,"Io sono Omberto, e non solo per me"
"superbia fa, ché tutti miei consorti","Ha fatto male l'orgoglio, ma tutti i miei parenti"
ha ella tratti seco nel malanno.,E' stato trascinato nelle avversita'.
E qui convien ch'io questo peso porti,E qui devo sopportare questo fardello per esso
"per lei, tanto che a Dio si sodisfaccia,","Fino a quando Dio non sarà soddisfatto, dal momento che non ho"
"poi ch'io nol fe' tra ' vivi, qui tra ' morti”.","Tra i vivi, qui tra i morti."""
Ascoltando chinai in giù la faccia;,Ascoltando ho piegato il mio volto verso il basso;
"e un di lor, non questi che parlava,","E uno di loro, non quello che parlava,"
"si torse sotto il peso che li 'mpaccia,","Si e' girato sotto il peso che lo affligge,"
"e videmi e conobbemi e chiamava,","e mi guardò, mi conobbe e gridò:"
tenendo li occhi con fatica fisi,Tenergli gli occhi laboriosamente riparati
a me che tutto chin con loro andava.,"Su di me, che tutti si inchinavano stava andando con loro."
"“Oh!”, diss'io lui, “non se' tu Oderisi,","""O,"" gli ho chiesto, ""non sei Oderisi,"
l'onor d'Agobbio e l'onor di quell'arte,L'onore di Agobbio e l'onore di quell'arte
ch'alluminar chiamata è in Parisi?”.,"Che si chiama illuminante a Parigi?"""
"“Frate”, diss'elli, “più ridon le carte","""Fratello,"" disse, ""più ridere sono le foglie"
che pennelleggia Franco Bolognese;,Toccato dal pennello di Franco Bolognese;
"l'onore è tutto or suo, e mio in parte.","Tutto il suo onore ora, e il mio in parte."
Ben non sare' io stato sì cortese,In sooth non ero stato così cortese
"mentre ch'io vissi, per lo gran disio","Mentre vivevo, per il grande desiderio"
de l'eccellenza ove mio core intese.,"Di eccellenza, su cui il mio cuore era piegato."
Di tal superbia qui si paga il fio;,Qui di tale orgoglio è pagato la decadenza;
"e ancor non sarei qui, se non fosse","Eppure non dovrei essere qui, se non fosse..."
"che, possendo peccar, mi volsi a Dio.","Che, avendo il potere di peccare, mi sono rivolto a Dio."
Oh vana gloria de l'umane posse!,"O vana gloria delle potenze umane,"
"com' poco verde in su la cima dura,","Quanto poco verde sulla tua sommità indugia,"
se non è giunta da l'etati grosse!,Se non è seguita da un'età di volgarità!
Credette Cimabue ne la pittura,Nel dipingere Cimabue ha pensato che
"tener lo campo, e ora ha Giotto il grido,","Dovrebbe tenere il campo, ora Giotto ha il grido,"
sì che la fama di colui è scura.,In modo che la fama dell'altro si stia abbassando.
Così ha tolto l'uno a l'altro Guido,Cosi' come ha preso un Guido dall'altro
la gloria de la lingua; e forse è nato,"La gloria della nostra lingua, e per caso"
chi l'uno e l'altro caccerà del nido.,Nasce chi dal nido li inseguirà entrambi.
Non è il mondan romore altro ch'un fiato,Niente è questa diceria banale ma un respiro
"di vento, ch'or vien quinci e or vien quindi,","Di vento, che viene ora da questa parte e ora che,"
e muta nome perché muta lato.,"E cambia nome, perche' cambia lato."
"Che voce avrai tu più, se vecchia scindi","Che fama avrai di più, se il vecchio si stacca"
"da te la carne, che se fossi morto","da te la tua carne, che se fossi morto"
"anzi che tu lasciassi il 'pappo' e 'l 'dindi',","Prima che tu lasciassi il 'pappo' e il 'dindi',"
pria che passin mill'anni? ch'è più corto,Sono passati mille anni? che è un più breve
"spazio a l'etterno, ch'un muover di ciglia","Spazio all'eterno, che scintillare di un occhio"
al cerchio che più tardi in cielo è torto.,Al cerchio che in paradiso ruota più lento.
Colui che del cammin sì poco piglia,"Con lui, che prende così poco della strada"
"dinanzi a me, Toscana sonò tutta;",Davanti a me risuonava tutta la Toscana;
"e ora a pena in Siena sen pispiglia,","E ora a Siena manca poco,"
ond'era sire quando fu distrutta,"Dove era signore, a che ora è stato rovesciato"
"la rabbia fiorentina, che superba","Il delirio fiorentino, che superbo"
fu a quel tempo sì com'ora è putta.,Era quel giorno come se fosse una prostituta.
"La vostra nominanza è color d'erba,",La tua reputazione è il colore dell'erba
"che viene e va, e quei la discolora","Che va e viene, e questo lo decolora."
per cui ella esce de la terra acerba”.,"Con il quale emette verde dalla terra."""
E io a lui: “Tuo vero dir m'incora,"E io: ""Il tuo vero discorso riempie il mio cuore di bene"
"bona umiltà, e gran tumor m'appiani;","umiltà, e grande tumore tu assiagest;"
ma chi è quei di cui tu parlavi ora?”.,"Ma chi è colui, di chi hai appena parlato?"""
"“Quelli è”, rispuose, “Provenzan Salvani;","""Quello,"" rispose, ""è Provenzan Salvani,"
ed è qui perché fu presuntüoso,E lui e' qui perche' aveva pensato che...
a recar Siena tutta a le sue mani.,Per portare Siena tutto nelle sue mani.
"Ito è così e va, sanza riposo,","Egli è andato così, e va senza riposo"
poi che morì; cotal moneta rende,E' da quando è morto; tali soldi restituiscono
a sodisfar chi è di là troppo oso”.,"In pagamento chi è sulla terra troppo audace."""
"E io: “Se quello spirito ch'attende,","E io: ""Se ogni spirito che aspetta"
"pria che si penta, l'orlo de la vita,","L'orlo della vita prima di pentirsi,"
"qua giù dimora e qua sù non ascende,","Rimane lì sotto e sale non qui,"
"se buona orazïon lui non aita,","(A meno che buona orison lo bestead,)"
"prima che passi tempo quanto visse,","Finche' non sara' passato tutto il tempo che ha vissuto,"
come fu la venuta lui largita?”.,"Come gli fu concessa la venuta in gran quantità?"""
"“Quando vivea più glorïoso”, disse,","""Quando viveva nel più grande splendore,"" disse"
"“liberamente nel Campo di Siena,","""Freely on the Campo di Siena,"
"ogne vergogna diposta, s'affisse;","Ogni vergogna messa da parte, si mise da parte;"
"e lì, per trar l'amico suo di pena,",E lì per attirare il suo amico dalla costrizione
