Original,Translate_IT
Non era lunga ancor la nostra via,"Non lontano dall'alto eravamo andati,"
"di qua dal sonno, quand'io vidi un foco","Quando vidi un furore in fiamme,"
ch'emisperio di tenebre vincia.,Li hanno costretti a passare la notte in mezzo al cerchio.
"Di lungi n'eravamo ancora un poco,","Anche se non eravamo del tutto vicini al posto,"
ma non sì ch'io non discernessi in parte,Ma una cerchia di persone oneste...
ch'orrevol gente possedea quel loco.,"Quelli che occupano questo posto, l'ho riconosciuto."
"“O tu ch'onori scïenzïa e arte,","""Tu, che amavi la scienza e l'arte,"
"questi chi son c'hanno cotanta onranza,",Dedicatevi a chi sono e a ciò che onorano
che dal modo de li altri li diparte?”.,"Separati dagli altri per interpretarmi."""
E quelli a me: “L'onrata nominanza,"Io dissi, e lui: ""Per grande valore,"
"che di lor suona sù ne la tua vita,","Colui che suona in alto nella tua vita,"
grazïa acquista in ciel che sì li avanza”.,"Fu concesso loro grazia qui dal Cielo."""
Intanto voce fu per me udita:,Sento una voce che si alza:
“Onorate l'altissimo poeta;,"L'alto poeta, ora al ricevimento!"
"l'ombra sua torna, ch'era dipartita”.","La sua ombra sta tornando, che di recente se ne va."
"Poi che la voce fu restata e queta,","Una volta che la voce che diceva questo si sentiva,"
vidi quattro grand'ombre a noi venire:,"Vidi quattro grandi fantasmi che camminavano,"
sembianz' avevan né trista né lieta.,In faccia non allegro e non bang.
Lo buon maestro cominciò a dire:,Allora il buon Maestro mi disse:
"“Mira colui con quella spada in mano,","""Guarda questo, in mano la spada, avanti"
che vien dinanzi ai tre sì come sire:,L'altro va a guidarli come principi.
quelli è Omero poeta sovrano;,"Tu vedi Homer, il re poeta, che si avvicina;"
l'altro è Orazio satiro che vene;,"Lo segue Orazio, famoso per gli scherni lassù"
"Ovidio è 'l terzo, e l'ultimo Lucano.","Ovidio il terzo, l'ultimo è Lukan."
Però che ciascun meco si convene,In nome della quale si è pronunciato:
"nel nome che sonò la voce sola,",Tutti concordano con me...
"fannomi onore, e di ciò fanno bene”.","Per questo mi onorano, e questo è da lodare."""
Così vid'i' adunar la bella scola,Così la bella scuola era qui nel club
di quel segnor de l'altissimo canto,"L'alto Signore del Cantico dei Cantici più alti,"
che sovra li altri com'aquila vola.,"Se l'altro vola, un aar, da solo."
"Da ch'ebber ragionato insieme alquanto,","Per un po' parlarono nel fidato Gründe,"
"volsersi a me con salutevol cenno,","Ma quando lei si è avvicinata a me,"
e 'l mio maestro sorrise di tanto;,Virgtl sorrise a prezzi così alti.
"e più d'onore ancora assai mi fenno,","Sono stato onorato ancora di più,"
"ch'e' sì mi fecer de la loro schiera,",Ricevendomi nella loro folla
sì ch'io fui sesto tra cotanto senno.,"Sesto sotto tale spirito e valore,"
"Così andammo infino a la lumera,","Mentre andavamo fino alla luce,"
"parlando cose che 'l tacere è bello,","Parlando di ciò di cui devo abilmente tacere,"
sì com'era 'l parlar colà dov'era.,Come si parlava abilmente di cose del genere.
"Venimmo al piè d'un nobile castello,","Ben presto arrivammo ai piedi di un castello,"
"sette volte cerchiato d'alte mura,","Circondato da un martello alto sette volte,"
difeso intorno d'un bel fiumicello.,E tutt'intorno protetto da un bel fiume.
Questo passammo come terra dura;,"Quando abbiamo attraversato con un piede asciutto,"
per sette porte intrai con questi savi:,"Proseguì poi attraverso sette porte,"
giugnemmo in prato di fresca verdura.,E ho visto un prato saltare verde.
"Genti v'eran con occhi tardi e gravi,","Abbiamo trovato gente che guardava con attenzione,"
di grande autorità ne' lor sembianti:,"Con grande dignità in serenità, gang e misericordia"
"parlavan rado, con voci soavi.","E poco parlante, ma con dolcezza."
"Traemmoci così da l'un de' canti,",E abbiamo indovinato là di lato vicino a loro
"in loco aperto, luminoso e alto,","Libero un groviglio di luce ardente,"
sì che veder si potien tutti quanti.,Di fronte al quale tutti ci sono apparsi chiaramente.
"Colà diritto, sovra 'l verde smalto,",Là di fronte sul verde vellutato
"mi fuor mostrati li spiriti magni,","Ho visto i grandi, eternamente degni di pensare,"
che del vedere in me stesso m'essalto.,Quelli che ancora oggi fioriscono nell'anima di Sol.
"I' vidi Eletra con molti compagni,","Ho visto Elektren con molti compagni,"
"tra ' quai conobbi Ettòr ed Enea,",Eneas... Ektorn l'ho riconosciuto presto...
Cesare armato con li occhi grifagni.,"Cesare, che con la vista dell'aquila ha armato."
Vidi Cammilla e la Pantasilea;,Penthesilea era in campagna verde;
da l'altra parte vidi 'l re Latino,"Dall'altra parte vidi anche latini,"
che con Lavina sua figlia sedea.,"Quello che stava con la Lavinia, sua figlia."
"Vidi quel Bruto che cacciò Tarquino,","Ho visto il Bruto che caccia Tarquini,"
"Lucrezia, Iulia, Marzïa e Corniglia;","Lucrezia, Julien, Marzia, e, da solo"
"e solo, in parte, vidi 'l Saladino.","Siediti da parte, ho visto i saladi."
"Poi ch'innalzai un poco più le ciglia,","Poi, guardando più in alto, guardò in chiaro"
vidi 'l maestro di color che sanno,Anch'io sono il Maestro di coloro che sanno:
seder tra filosofica famiglia.,"Quello dei suoi sembrava circondato,"
"Tutti lo miran, tutti onor li fanno:",Essere molto afflitti da lui;
"quivi vid'ïo Socrate e Platone,","Il Platone prima di lui e Socrate,"
che 'nnanzi a li altri più presso li stanno;,Quelli che si sono strappati il sedile davanti agli altri.
"Democrito che 'l mondo a caso pone,","L'anaxagora, Diogenes,"
